,provinsi,daerah,jenis,tahun,peng,Cluster
470,RIAU,PERKOTAAN,NONMAKANAN,2017,661941.0,Cluster 4
471,RIAU,PERKOTAAN,NONMAKANAN,2018,744298.0,Cluster 4
472,RIAU,PERKOTAAN,NONMAKANAN,2019,800946.0,Cluster 4
473,RIAU,PERKOTAAN,NONMAKANAN,2020,909577.0,Cluster 4
474,RIAU,PERKOTAAN,NONMAKANAN,2021,868308.0,Cluster 4
475,RIAU,PERKOTAAN,NONMAKANAN,2022,887487.0,Cluster 4
492,RIAU,PERDESAANPERKOTAAN,MAKANAN,2011,385949.0,Cluster 5
493,RIAU,PERDESAANPERKOTAAN,MAKANAN,2012,432511.0,Cluster 5
494,RIAU,PERDESAANPERKOTAAN,MAKANAN,2013,468503.0,Cluster 5
495,RIAU,PERDESAANPERKOTAAN,MAKANAN,2014,481965.0,Cluster 5
496,RIAU,PERDESAANPERKOTAAN,MAKANAN,2015,495322.0,Cluster 5
497,RIAU,PERDESAANPERKOTAAN,MAKANAN,2016,556747.0,Cluster 5
498,RIAU,PERDESAANPERKOTAAN,MAKANAN,2017,603401.0,Cluster 5
499,RIAU,PERDESAANPERKOTAAN,MAKANAN,2018,599873.0,Cluster 5
500,RIAU,PERDESAANPERKOTAAN,MAKANAN,2019,621747.0,Cluster 5
501,RIAU,PERDESAANPERKOTAAN,MAKANAN,2020,668073.0,Cluster 5
502,RIAU,PERDESAANPERKOTAAN,MAKANAN,2021,672142.0,Cluster 5
503,RIAU,PERDESAANPERKOTAAN,MAKANAN,2022,730825.0,Cluster 5
504,RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2011,368685.0,Cluster 6
505,RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2012,404040.0,Cluster 6
506,RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2013,411298.0,Cluster 6
507,RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2014,433141.0,Cluster 6
508,RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2015,510187.0,Cluster 6
509,RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2016,528018.0,Cluster 6
510,RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2017,517536.0,Cluster 6
511,RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2018,587899.0,Cluster 6
512,RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2019,611497.0,Cluster 6
513,RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2020,672372.0,Cluster 6
514,RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2021,670527.0,Cluster 6
515,RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2022,694345.0,Cluster 6
528,JAMBI,PERDESAAN,MAKANAN,2007,179472.0,Cluster 1
529,JAMBI,PERDESAAN,MAKANAN,2008,200524.0,Cluster 1
530,JAMBI,PERDESAAN,MAKANAN,2009,214071.0,Cluster 1
531,JAMBI,PERDESAAN,MAKANAN,2010,259432.0,Cluster 1
532,JAMBI,PERDESAAN,MAKANAN,2011,312286.0,Cluster 1
533,JAMBI,PERDESAAN,MAKANAN,2012,319040.0,Cluster 1
534,JAMBI,PERDESAAN,MAKANAN,2013,361209.0,Cluster 1
535,JAMBI,PERDESAAN,MAKANAN,2014,374885.0,Cluster 1
536,JAMBI,PERDESAAN,MAKANAN,2015,412871.0,Cluster 1
537,JAMBI,PERDESAAN,MAKANAN,2016,437980.0,Cluster 1
538,JAMBI,PERDESAAN,MAKANAN,2017,504542.0,Cluster 1
539,JAMBI,PERDESAAN,MAKANAN,2018,523147.0,Cluster 1
540,JAMBI,PERDESAAN,MAKANAN,2019,525933.0,Cluster 1
541,JAMBI,PERDESAAN,MAKANAN,2020,565807.0,Cluster 1
542,JAMBI,PERDESAAN,MAKANAN,2021,584662.0,Cluster 1
543,JAMBI,PERDESAAN,MAKANAN,2022,639512.0,Cluster 1
544,JAMBI,PERDESAAN,NONMAKANAN,2007,134530.0,Cluster 2
545,JAMBI,PERDESAAN,NONMAKANAN,2008,150187.0,Cluster 2
546,JAMBI,PERDESAAN,NONMAKANAN,2009,142718.0,Cluster 2
547,JAMBI,PERDESAAN,NONMAKANAN,2010,173699.0,Cluster 2
548,JAMBI,PERDESAAN,NONMAKANAN,2011,221718.0,Cluster 2
549,JAMBI,PERDESAAN,NONMAKANAN,2012,235763.0,Cluster 2
550,JAMBI,PERDESAAN,NONMAKANAN,2013,240070.0,Cluster 2
551,JAMBI,PERDESAAN,NONMAKANAN,2014,266543.0,Cluster 2
552,JAMBI,PERDESAAN,NONMAKANAN,2015,349329.0,Cluster 2
553,JAMBI,PERDESAAN,NONMAKANAN,2016,357591.0,Cluster 2
554,JAMBI,PERDESAAN,NONMAKANAN,2017,334210.0,Cluster 2
555,JAMBI,PERDESAAN,NONMAKANAN,2018,424329.0,Cluster 2
556,JAMBI,PERDESAAN,NONMAKANAN,2019,423707.0,Cluster 2
557,JAMBI,PERDESAAN,NONMAKANAN,2020,441837.0,Cluster 2
558,JAMBI,PERDESAAN,NONMAKANAN,2021,475304.0,Cluster 2
559,JAMBI,PERDESAAN,NONMAKANAN,2022,501511.0,Cluster 2
576,JAMBI,PERKOTAAN,MAKANAN,2007,224889.0,Cluster 3
577,JAMBI,PERKOTAAN,MAKANAN,2008,209364.0,Cluster 3
578,JAMBI,PERKOTAAN,MAKANAN,2009,243003.0,Cluster 3
579,JAMBI,PERKOTAAN,MAKANAN,2010,287309.0,Cluster 3
580,JAMBI,PERKOTAAN,MAKANAN,2011,351105.0,Cluster 3
581,JAMBI,PERKOTAAN,MAKANAN,2012,376633.0,Cluster 3
582,JAMBI,PERKOTAAN,MAKANAN,2013,413120.0,Cluster 3
583,JAMBI,PERKOTAAN,MAKANAN,2014,469248.0,Cluster 3
584,JAMBI,PERKOTAAN,MAKANAN,2015,464204.0,Cluster 3
585,JAMBI,PERKOTAAN,MAKANAN,2016,523615.0,Cluster 3
586,JAMBI,PERKOTAAN,MAKANAN,2017,611922.0,Cluster 3
587,JAMBI,PERKOTAAN,MAKANAN,2018,625663.0,Cluster 3
588,JAMBI,PERKOTAAN,MAKANAN,2019,632452.0,Cluster 3
589,JAMBI,PERKOTAAN,MAKANAN,2020,640957.0,Cluster 3
590,JAMBI,PERKOTAAN,MAKANAN,2021,673352.0,Cluster 3
591,JAMBI,PERKOTAAN,MAKANAN,2022,710704.0,Cluster 3
592,JAMBI,PERKOTAAN,NONMAKANAN,2007,254446.0,Cluster 4
593,JAMBI,PERKOTAAN,NONMAKANAN,2008,234962.0,Cluster 4
594,JAMBI,PERKOTAAN,NONMAKANAN,2009,239804.0,Cluster 4
595,JAMBI,PERKOTAAN,NONMAKANAN,2010,279662.0,Cluster 4
596,JAMBI,PERKOTAAN,NONMAKANAN,2011,354921.0,Cluster 4
597,JAMBI,PERKOTAAN,NONMAKANAN,2012,401337.0,Cluster 4
598,JAMBI,PERKOTAAN,NONMAKANAN,2013,452634.0,Cluster 4
599,JAMBI,PERKOTAAN,NONMAKANAN,2014,433134.0,Cluster 4
600,JAMBI,PERKOTAAN,NONMAKANAN,2015,556527.0,Cluster 4
601,JAMBI,PERKOTAAN,NONMAKANAN,2016,624606.0,Cluster 4
602,JAMBI,PERKOTAAN,NONMAKANAN,2017,641117.0,Cluster 4
603,JAMBI,PERKOTAAN,NONMAKANAN,2018,649402.0,Cluster 4
604,JAMBI,PERKOTAAN,NONMAKANAN,2019,684518.0,Cluster 4
605,JAMBI,PERKOTAAN,NONMAKANAN,2020,733847.0,Cluster 4
606,JAMBI,PERKOTAAN,NONMAKANAN,2021,753362.0,Cluster 4
607,JAMBI,PERKOTAAN,NONMAKANAN,2022,796193.0,Cluster 4
624,JAMBI,PERDESAANPERKOTAAN,MAKANAN,2011,324197.0,Cluster 5
625,JAMBI,PERDESAANPERKOTAAN,MAKANAN,2012,336737.0,Cluster 5
626,JAMBI,PERDESAANPERKOTAAN,MAKANAN,2013,377133.0,Cluster 5
627,JAMBI,PERDESAANPERKOTAAN,MAKANAN,2014,403659.0,Cluster 5
628,JAMBI,PERDESAANPERKOTAAN,MAKANAN,2015,428457.0,Cluster 5
629,JAMBI,PERDESAANPERKOTAAN,MAKANAN,2016,464381.0,Cluster 5
630,JAMBI,PERDESAANPERKOTAAN,MAKANAN,2017,538359.0,Cluster 5
631,JAMBI,PERDESAANPERKOTAAN,MAKANAN,2018,555989.0,Cluster 5
632,JAMBI,PERDESAANPERKOTAAN,MAKANAN,2019,560541.0,Cluster 5
633,JAMBI,PERDESAANPERKOTAAN,MAKANAN,2020,590173.0,Cluster 5
634,JAMBI,PERDESAANPERKOTAAN,MAKANAN,2021,613752.0,Cluster 5
635,JAMBI,PERDESAANPERKOTAAN,MAKANAN,2022,663020.0,Cluster 5
636,JAMBI,PERDESAANPERKOTAAN,NONMAKANAN,2011,262589.0,Cluster 6
637,JAMBI,PERDESAANPERKOTAAN,NONMAKANAN,2012,286641.0,Cluster 6
638,JAMBI,PERDESAANPERKOTAAN,NONMAKANAN,2013,305275.0,Cluster 6
639,JAMBI,PERDESAANPERKOTAAN,NONMAKANAN,2014,317342.0,Cluster 6
640,JAMBI,PERDESAANPERKOTAAN,NONMAKANAN,2015,412239.0,Cluster 6
641,JAMBI,PERDESAANPERKOTAAN,NONMAKANAN,2016,439908.0,Cluster 6
642,JAMBI,PERDESAANPERKOTAAN,NONMAKANAN,2017,430864.0,Cluster 6
643,JAMBI,PERDESAANPERKOTAAN,NONMAKANAN,2018,496432.0,Cluster 6
644,JAMBI,PERDESAANPERKOTAAN,NONMAKANAN,2019,508445.0,Cluster 6
645,JAMBI,PERDESAANPERKOTAAN,NONMAKANAN,2020,536516.0,Cluster 6
646,JAMBI,PERDESAANPERKOTAAN,NONMAKANAN,2021,566506.0,Cluster 6
647,JAMBI,PERDESAANPERKOTAAN,NONMAKANAN,2022,598816.0,Cluster 6
660,SUMATERA SELATAN,PERDESAAN,MAKANAN,2007,163629.0,Cluster 1
661,SUMATERA SELATAN,PERDESAAN,MAKANAN,2008,186102.0,Cluster 1
662,SUMATERA SELATAN,PERDESAAN,MAKANAN,2009,204521.0,Cluster 1
663,SUMATERA SELATAN,PERDESAAN,MAKANAN,2010,242246.0,Cluster 1
664,SUMATERA SELATAN,PERDESAAN,MAKANAN,2011,286999.0,Cluster 1
665,SUMATERA SELATAN,PERDESAAN,MAKANAN,2012,288099.0,Cluster 1
666,SUMATERA SELATAN,PERDESAAN,MAKANAN,2013,322412.0,Cluster 1
667,SUMATERA SELATAN,PERDESAAN,MAKANAN,2014,340487.0,Cluster 1
668,SUMATERA SELATAN,PERDESAAN,MAKANAN,2015,358391.0,Cluster 1
669,SUMATERA SELATAN,PERDESAAN,MAKANAN,2016,408161.0,Cluster 1
670,SUMATERA SELATAN,PERDESAAN,MAKANAN,2017,465251.0,Cluster 1
671,SUMATERA SELATAN,PERDESAAN,MAKANAN,2018,464444.0,Cluster 1
672,SUMATERA SELATAN,PERDESAAN,MAKANAN,2019,476355.0,Cluster 1
673,SUMATERA SELATAN,PERDESAAN,MAKANAN,2020,505671.0,Cluster 1
674,SUMATERA SELATAN,PERDESAAN,MAKANAN,2021,559309.0,Cluster 1
675,SUMATERA SELATAN,PERDESAAN,MAKANAN,2022,587945.0,Cluster 1
676,SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2007,121797.0,Cluster 2
677,SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2008,130608.0,Cluster 2
678,SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2009,125118.0,Cluster 2
679,SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2010,146191.0,Cluster 2
680,SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2011,188468.0,Cluster 2
681,SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2012,203150.0,Cluster 2
682,SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2013,206381.0,Cluster 2
683,SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2014,228711.0,Cluster 2
684,SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2015,260923.0,Cluster 2
685,SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2016,293544.0,Cluster 2
686,SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2017,317870.0,Cluster 2
687,SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2018,365368.0,Cluster 2
688,SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2019,371452.0,Cluster 2
689,SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2020,397041.0,Cluster 2
690,SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2021,425439.0,Cluster 2
691,SUMATERA SELATAN,PERDESAAN,NONMAKANAN,2022,432887.0,Cluster 2
708,SUMATERA SELATAN,PERKOTAAN,MAKANAN,2007,199431.0,Cluster 3
709,SUMATERA SELATAN,PERKOTAAN,MAKANAN,2008,216856.0,Cluster 3
710,SUMATERA SELATAN,PERKOTAAN,MAKANAN,2009,248475.0,Cluster 3
711,SUMATERA SELATAN,PERKOTAAN,MAKANAN,2010,284268.0,Cluster 3
712,SUMATERA SELATAN,PERKOTAAN,MAKANAN,2011,324594.0,Cluster 3
713,SUMATERA SELATAN,PERKOTAAN,MAKANAN,2012,343788.0,Cluster 3
714,SUMATERA SELATAN,PERKOTAAN,MAKANAN,2013,408355.0,Cluster 3
715,SUMATERA SELATAN,PERKOTAAN,MAKANAN,2014,480765.0,Cluster 3
716,SUMATERA SELATAN,PERKOTAAN,MAKANAN,2015,418794.0,Cluster 3
717,SUMATERA SELATAN,PERKOTAAN,MAKANAN,2016,513874.0,Cluster 3
718,SUMATERA SELATAN,PERKOTAAN,MAKANAN,2017,581213.0,Cluster 3
719,SUMATERA SELATAN,PERKOTAAN,MAKANAN,2018,568797.0,Cluster 3
720,SUMATERA SELATAN,PERKOTAAN,MAKANAN,2019,536802.0,Cluster 3
721,SUMATERA SELATAN,PERKOTAAN,MAKANAN,2020,584583.0,Cluster 3
722,SUMATERA SELATAN,PERKOTAAN,MAKANAN,2021,611880.0,Cluster 3
723,SUMATERA SELATAN,PERKOTAAN,MAKANAN,2022,674968.0,Cluster 3
724,SUMATERA SELATAN,PERKOTAAN,NONMAKANAN,2007,200374.0,Cluster 4
725,SUMATERA SELATAN,PERKOTAAN,NONMAKANAN,2008,215115.0,Cluster 4
726,SUMATERA SELATAN,PERKOTAAN,NONMAKANAN,2009,243277.0,Cluster 4
727,SUMATERA SELATAN,PERKOTAAN,NONMAKANAN,2010,272873.0,Cluster 4
728,SUMATERA SELATAN,PERKOTAAN,NONMAKANAN,2011,273395.0,Cluster 4
729,SUMATERA SELATAN,PERKOTAAN,NONMAKANAN,2012,445946.0,Cluster 4
730,SUMATERA SELATAN,PERKOTAAN,NONMAKANAN,2013,440030.0,Cluster 4
731,SUMATERA SELATAN,PERKOTAAN,NONMAKANAN,2014,538378.0,Cluster 4
732,SUMATERA SELATAN,PERKOTAAN,NONMAKANAN,2015,514708.0,Cluster 4
733,SUMATERA SELATAN,PERKOTAAN,NONMAKANAN,2016,569719.0,Cluster 4
734,SUMATERA SELATAN,PERKOTAAN,NONMAKANAN,2017,589322.0,Cluster 4
735,SUMATERA SELATAN,PERKOTAAN,NONMAKANAN,2018,637747.0,Cluster 4
736,SUMATERA SELATAN,PERKOTAAN,NONMAKANAN,2019,608271.0,Cluster 4
737,SUMATERA SELATAN,PERKOTAAN,NONMAKANAN,2020,637679.0,Cluster 4
738,SUMATERA SELATAN,PERKOTAAN,NONMAKANAN,2021,670505.0,Cluster 4
739,SUMATERA SELATAN,PERKOTAAN,NONMAKANAN,2022,685547.0,Cluster 4
756,SUMATERA SELATAN,PERDESAANPERKOTAAN,MAKANAN,2011,300453.0,Cluster 5
757,SUMATERA SELATAN,PERDESAANPERKOTAAN,MAKANAN,2012,308027.0,Cluster 5
758,SUMATERA SELATAN,PERDESAANPERKOTAAN,MAKANAN,2013,353213.0,Cluster 5
759,SUMATERA SELATAN,PERDESAANPERKOTAAN,MAKANAN,2014,390807.0,Cluster 5
760,SUMATERA SELATAN,PERDESAANPERKOTAAN,MAKANAN,2015,379945.0,Cluster 5
761,SUMATERA SELATAN,PERDESAANPERKOTAAN,MAKANAN,2016,446364.0,Cluster 5
762,SUMATERA SELATAN,PERDESAANPERKOTAAN,MAKANAN,2017,507672.0,Cluster 5
763,SUMATERA SELATAN,PERDESAANPERKOTAAN,MAKANAN,2018,503297.0,Cluster 5
764,SUMATERA SELATAN,PERDESAANPERKOTAAN,MAKANAN,2019,498928.0,Cluster 5
765,SUMATERA SELATAN,PERDESAANPERKOTAAN,MAKANAN,2020,535136.0,Cluster 5
766,SUMATERA SELATAN,PERDESAANPERKOTAAN,MAKANAN,2021,579031.0,Cluster 5
767,SUMATERA SELATAN,PERDESAANPERKOTAAN,MAKANAN,2022,620732.0,Cluster 5
768,SUMATERA SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2011,218859.0,Cluster 6
769,SUMATERA SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2012,290035.0,Cluster 6
770,SUMATERA SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2013,290119.0,Cluster 6
771,SUMATERA SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2014,339793.0,Cluster 6
772,SUMATERA SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2015,351483.0,Cluster 6
773,SUMATERA SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2016,393348.0,Cluster 6
774,SUMATERA SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2017,417173.0,Cluster 6
775,SUMATERA SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2018,466781.0,Cluster 6
776,SUMATERA SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2019,459889.0,Cluster 6
777,SUMATERA SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2020,486893.0,Cluster 6
778,SUMATERA SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2021,517375.0,Cluster 6
779,SUMATERA SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2022,528080.0,Cluster 6
792,BENGKULU,PERDESAAN,MAKANAN,2007,153883.0,Cluster 1
793,BENGKULU,PERDESAAN,MAKANAN,2008,185289.0,Cluster 1
794,BENGKULU,PERDESAAN,MAKANAN,2009,195910.0,Cluster 1
795,BENGKULU,PERDESAAN,MAKANAN,2010,239474.0,Cluster 1
796,BENGKULU,PERDESAAN,MAKANAN,2011,281806.0,Cluster 1
797,BENGKULU,PERDESAAN,MAKANAN,2012,324297.0,Cluster 1
798,BENGKULU,PERDESAAN,MAKANAN,2013,340017.0,Cluster 1
799,BENGKULU,PERDESAAN,MAKANAN,2014,371323.0,Cluster 1
800,BENGKULU,PERDESAAN,MAKANAN,2015,403723.0,Cluster 1
801,BENGKULU,PERDESAAN,MAKANAN,2016,422178.0,Cluster 1
802,BENGKULU,PERDESAAN,MAKANAN,2017,512495.0,Cluster 1
803,BENGKULU,PERDESAAN,MAKANAN,2018,524132.0,Cluster 1
804,BENGKULU,PERDESAAN,MAKANAN,2019,509743.0,Cluster 1
805,BENGKULU,PERDESAAN,MAKANAN,2020,542088.0,Cluster 1
806,BENGKULU,PERDESAAN,MAKANAN,2021,548491.0,Cluster 1
807,BENGKULU,PERDESAAN,MAKANAN,2022,595345.0,Cluster 1
808,BENGKULU,PERDESAAN,NONMAKANAN,2007,96633.0,Cluster 2
809,BENGKULU,PERDESAAN,NONMAKANAN,2008,141507.0,Cluster 2
810,BENGKULU,PERDESAAN,NONMAKANAN,2009,143146.0,Cluster 2
811,BENGKULU,PERDESAAN,NONMAKANAN,2010,170182.0,Cluster 2
812,BENGKULU,PERDESAAN,NONMAKANAN,2011,192382.0,Cluster 2
813,BENGKULU,PERDESAAN,NONMAKANAN,2012,176857.0,Cluster 2
814,BENGKULU,PERDESAAN,NONMAKANAN,2013,216305.0,Cluster 2
815,BENGKULU,PERDESAAN,NONMAKANAN,2014,237149.0,Cluster 2
816,BENGKULU,PERDESAAN,NONMAKANAN,2015,326656.0,Cluster 2
817,BENGKULU,PERDESAAN,NONMAKANAN,2016,332335.0,Cluster 2
818,BENGKULU,PERDESAAN,NONMAKANAN,2017,350740.0,Cluster 2
819,BENGKULU,PERDESAAN,NONMAKANAN,2018,435647.0,Cluster 2
820,BENGKULU,PERDESAAN,NONMAKANAN,2019,425301.0,Cluster 2
821,BENGKULU,PERDESAAN,NONMAKANAN,2020,423330.0,Cluster 2
822,BENGKULU,PERDESAAN,NONMAKANAN,2021,428537.0,Cluster 2
823,BENGKULU,PERDESAAN,NONMAKANAN,2022,457934.0,Cluster 2
840,BENGKULU,PERKOTAAN,MAKANAN,2007,193165.0,Cluster 3
841,BENGKULU,PERKOTAAN,MAKANAN,2008,200057.0,Cluster 3
842,BENGKULU,PERKOTAAN,MAKANAN,2009,220732.0,Cluster 3
843,BENGKULU,PERKOTAAN,MAKANAN,2010,299906.0,Cluster 3
844,BENGKULU,PERKOTAAN,MAKANAN,2011,324352.0,Cluster 3
845,BENGKULU,PERKOTAAN,MAKANAN,2012,343106.0,Cluster 3
846,BENGKULU,PERKOTAAN,MAKANAN,2013,366328.0,Cluster 3
847,BENGKULU,PERKOTAAN,MAKANAN,2014,412372.0,Cluster 3
848,BENGKULU,PERKOTAAN,MAKANAN,2015,434462.0,Cluster 3
849,BENGKULU,PERKOTAAN,MAKANAN,2016,501705.0,Cluster 3
850,BENGKULU,PERKOTAAN,MAKANAN,2017,546294.0,Cluster 3
851,BENGKULU,PERKOTAAN,MAKANAN,2018,599850.0,Cluster 3
852,BENGKULU,PERKOTAAN,MAKANAN,2019,608544.0,Cluster 3
853,BENGKULU,PERKOTAAN,MAKANAN,2020,636828.0,Cluster 3
854,BENGKULU,PERKOTAAN,MAKANAN,2021,644543.0,Cluster 3
855,BENGKULU,PERKOTAAN,MAKANAN,2022,688085.0,Cluster 3
856,BENGKULU,PERKOTAAN,NONMAKANAN,2007,236294.0,Cluster 4
857,BENGKULU,PERKOTAAN,NONMAKANAN,2008,231314.0,Cluster 4
858,BENGKULU,PERKOTAAN,NONMAKANAN,2009,227323.0,Cluster 4
859,BENGKULU,PERKOTAAN,NONMAKANAN,2010,303222.0,Cluster 4
860,BENGKULU,PERKOTAAN,NONMAKANAN,2011,338855.0,Cluster 4
861,BENGKULU,PERKOTAAN,NONMAKANAN,2012,365968.0,Cluster 4
862,BENGKULU,PERKOTAAN,NONMAKANAN,2013,507034.0,Cluster 4
863,BENGKULU,PERKOTAAN,NONMAKANAN,2014,507762.0,Cluster 4
864,BENGKULU,PERKOTAAN,NONMAKANAN,2015,555949.0,Cluster 4
865,BENGKULU,PERKOTAAN,NONMAKANAN,2016,695404.0,Cluster 4
866,BENGKULU,PERKOTAAN,NONMAKANAN,2017,715282.0,Cluster 4
867,BENGKULU,PERKOTAAN,NONMAKANAN,2018,812762.0,Cluster 4
868,BENGKULU,PERKOTAAN,NONMAKANAN,2019,814178.0,Cluster 4
869,BENGKULU,PERKOTAAN,NONMAKANAN,2020,855378.0,Cluster 4
870,BENGKULU,PERKOTAAN,NONMAKANAN,2021,820709.0,Cluster 4
871,BENGKULU,PERKOTAAN,NONMAKANAN,2022,795497.0,Cluster 4
888,BENGKULU,PERDESAANPERKOTAAN,MAKANAN,2011,294975.0,Cluster 5
889,BENGKULU,PERDESAANPERKOTAAN,MAKANAN,2012,330123.0,Cluster 5
890,BENGKULU,PERDESAANPERKOTAAN,MAKANAN,2013,348161.0,Cluster 5
891,BENGKULU,PERDESAANPERKOTAAN,MAKANAN,2014,384146.0,Cluster 5
892,BENGKULU,PERDESAANPERKOTAAN,MAKANAN,2015,413263.0,Cluster 5
893,BENGKULU,PERDESAANPERKOTAAN,MAKANAN,2016,447384.0,Cluster 5
894,BENGKULU,PERDESAANPERKOTAAN,MAKANAN,2017,523328.0,Cluster 5
895,BENGKULU,PERDESAANPERKOTAAN,MAKANAN,2018,548879.0,Cluster 5
896,BENGKULU,PERDESAANPERKOTAAN,MAKANAN,2019,542423.0,Cluster 5
897,BENGKULU,PERDESAANPERKOTAAN,MAKANAN,2020,573499.0,Cluster 5
898,BENGKULU,PERDESAANPERKOTAAN,MAKANAN,2021,580273.0,Cluster 5
899,BENGKULU,PERDESAANPERKOTAAN,MAKANAN,2022,626208.0,Cluster 5
900,BENGKULU,PERDESAANPERKOTAAN,NONMAKANAN,2011,237717.0,Cluster 6
901,BENGKULU,PERDESAANPERKOTAAN,NONMAKANAN,2012,235436.0,Cluster 6
902,BENGKULU,PERDESAANPERKOTAAN,NONMAKANAN,2013,306290.0,Cluster 6
903,BENGKULU,PERDESAANPERKOTAAN,NONMAKANAN,2014,321685.0,Cluster 6
904,BENGKULU,PERDESAANPERKOTAAN,NONMAKANAN,2015,397815.0,Cluster 6
905,BENGKULU,PERDESAANPERKOTAAN,NONMAKANAN,2016,447410.0,Cluster 6
906,BENGKULU,PERDESAANPERKOTAAN,NONMAKANAN,2017,467579.0,Cluster 6
907,BENGKULU,PERDESAANPERKOTAAN,NONMAKANAN,2018,558899.0,Cluster 6
908,BENGKULU,PERDESAANPERKOTAAN,NONMAKANAN,2019,553926.0,Cluster 6
909,BENGKULU,PERDESAANPERKOTAAN,NONMAKANAN,2020,566575.0,Cluster 6
910,BENGKULU,PERDESAANPERKOTAAN,NONMAKANAN,2021,558299.0,Cluster 6
911,BENGKULU,PERDESAANPERKOTAAN,NONMAKANAN,2022,570274.0,Cluster 6
924,LAMPUNG,PERDESAAN,MAKANAN,2007,143511.0,Cluster 1
925,LAMPUNG,PERDESAAN,MAKANAN,2008,159979.0,Cluster 1
926,LAMPUNG,PERDESAAN,MAKANAN,2009,166439.0,Cluster 1
927,LAMPUNG,PERDESAAN,MAKANAN,2010,200913.0,Cluster 1
928,LAMPUNG,PERDESAAN,MAKANAN,2011,246226.0,Cluster 1
929,LAMPUNG,PERDESAAN,MAKANAN,2012,265042.0,Cluster 1
930,LAMPUNG,PERDESAAN,MAKANAN,2013,283011.0,Cluster 1
931,LAMPUNG,PERDESAAN,MAKANAN,2014,312269.0,Cluster 1
932,LAMPUNG,PERDESAAN,MAKANAN,2015,359111.0,Cluster 1
933,LAMPUNG,PERDESAAN,MAKANAN,2016,383391.0,Cluster 1
934,LAMPUNG,PERDESAAN,MAKANAN,2017,433581.0,Cluster 1
935,LAMPUNG,PERDESAAN,MAKANAN,2018,444007.0,Cluster 1
936,LAMPUNG,PERDESAAN,MAKANAN,2019,446555.0,Cluster 1
937,LAMPUNG,PERDESAAN,MAKANAN,2020,466590.0,Cluster 1
938,LAMPUNG,PERDESAAN,MAKANAN,2021,501084.0,Cluster 1
939,LAMPUNG,PERDESAAN,MAKANAN,2022,542452.0,Cluster 1
940,LAMPUNG,PERDESAAN,NONMAKANAN,2007,105338.0,Cluster 2
941,LAMPUNG,PERDESAAN,NONMAKANAN,2008,113552.0,Cluster 2
942,LAMPUNG,PERDESAAN,NONMAKANAN,2009,127833.0,Cluster 2
943,LAMPUNG,PERDESAAN,NONMAKANAN,2010,146368.0,Cluster 2
944,LAMPUNG,PERDESAAN,NONMAKANAN,2011,186338.0,Cluster 2
945,LAMPUNG,PERDESAAN,NONMAKANAN,2012,184294.0,Cluster 2
946,LAMPUNG,PERDESAAN,NONMAKANAN,2013,197109.0,Cluster 2
947,LAMPUNG,PERDESAAN,NONMAKANAN,2014,222272.0,Cluster 2
948,LAMPUNG,PERDESAAN,NONMAKANAN,2015,294748.0,Cluster 2
949,LAMPUNG,PERDESAAN,NONMAKANAN,2016,311439.0,Cluster 2
950,LAMPUNG,PERDESAAN,NONMAKANAN,2017,309728.0,Cluster 2
